CATCHMENT,NETWORK,YEAR,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Tennessee,EIP,2020-21,2021,34,65-74 yr,null,null
Oregon,EIP,2020-21,2021,34,65-74 yr,null,null
Ohio,IHSP,2020-21,2021,34,65-74 yr,null,null
New York,EIP,2020-21,2021,34,65-74 yr,null,null
New Mexico,EIP,2020-21,2021,34,65-74 yr,null,null
Minnesota,EIP,2020-21,2021,34,65-74 yr,null,null
Michigan,IHSP,2020-21,2021,34,65-74 yr,null,null
Maryland,EIP,2020-21,2021,34,65-74 yr,null,null
Entire Network,IHSP,2020-21,2021,34,65-74 yr,null,null
Iowa,IHSP,2020-21,2021,34,65-74 yr,null,null
Georgia,EIP,2020-21,2021,34,65-74 yr,null,null
California,EIP,2020-21,2021,34,65-74 yr,null,null
Colorado,EIP,2020-21,2021,34,65-74 yr,null,null
Entire Network,EIP,2020-21,2021,34,65-74 yr,null,null
Connecticut,EIP,2020-21,2021,34,65-74 yr,null,null
Entire Network,COVID-NET,2020-21,2021,34,65-74 yr,null,null
California,EIP,2020-21,2021,35,65-74 yr,null,null
Colorado,EIP,2020-21,2021,35,65-74 yr,null,null
Entire Network,COVID-NET,2020-21,2021,35,65-74 yr,null,null
Connecticut,EIP,2020-21,2021,35,65-74 yr,null,null
Entire Network,EIP,2020-21,2021,35,65-74 yr,null,null
Georgia,EIP,2020-21,2021,35,65-74 yr,null,null
Iowa,IHSP,2020-21,2021,35,65-74 yr,null,null
Entire Network,IHSP,2020-21,2021,35,65-74 yr,null,null
Maryland,EIP,2020-21,2021,35,65-74 yr,null,null
Michigan,IHSP,2020-21,2021,35,65-74 yr,null,null
Minnesota,EIP,2020-21,2021,35,65-74 yr,null,null
New Mexico,EIP,2020-21,2021,35,65-74 yr,null,null
New York,EIP,2020-21,2021,35,65-74 yr,null,null
Ohio,IHSP,2020-21,2021,35,65-74 yr,null,null
Oregon,EIP,2020-21,2021,35,65-74 yr,null,null
Tennessee,EIP,2020-21,2021,35,65-74 yr,null,null
Utah,IHSP,2020-21,2021,35,65-74 yr,null,null
Utah,IHSP,2020-21,2021,36,65-74 yr,null,null
Tennessee,EIP,2020-21,2021,36,65-74 yr,null,null
Oregon,EIP,2020-21,2021,36,65-74 yr,null,null
Ohio,IHSP,2020-21,2021,36,65-74 yr,null,null
New York,EIP,2020-21,2021,36,65-74 yr,null,null
New Mexico,EIP,2020-21,2021,36,65-74 yr,null,null
Minnesota,EIP,2020-21,2021,36,65-74 yr,null,null
Michigan,IHSP,2020-21,2021,36,65-74 yr,null,null
Maryland,EIP,2020-21,2021,36,65-74 yr,null,null
California,EIP,2020-21,2021,36,65-74 yr,null,null
Colorado,EIP,2020-21,2021,36,65-74 yr,null,null
Entire Network,IHSP,2020-21,2021,36,65-74 yr,null,null
Iowa,IHSP,2020-21,2021,36,65-74 yr,null,null
Georgia,EIP,2020-21,2021,36,65-74 yr,null,null
Entire Network,EIP,2020-21,2021,36,65-74 yr,null,null
Connecticut,EIP,2020-21,2021,36,65-74 yr,null,null
Entire Network,COVID-NET,2020-21,2021,36,65-74 yr,null,null
California,EIP,2020-21,2021,37,65-74 yr,null,null
Colorado,EIP,2020-21,2021,37,65-74 yr,null,null
Entire Network,COVID-NET,2020-21,2021,37,65-74 yr,null,null
Connecticut,EIP,2020-21,2021,37,65-74 yr,null,null
Entire Network,EIP,2020-21,2021,37,65-74 yr,null,null
Georgia,EIP,2020-21,2021,37,65-74 yr,null,null
Iowa,IHSP,2020-21,2021,37,65-74 yr,null,null
Entire Network,IHSP,2020-21,2021,37,65-74 yr,null,null
Maryland,EIP,2020-21,2021,37,65-74 yr,null,null
Michigan,IHSP,2020-21,2021,37,65-74 yr,null,null
Minnesota,EIP,2020-21,2021,37,65-74 yr,null,null
New Mexico,EIP,2020-21,2021,37,65-74 yr,null,null
New York,EIP,2020-21,2021,37,65-74 yr,null,null
Ohio,IHSP,2020-21,2021,37,65-74 yr,null,null
Oregon,EIP,2020-21,2021,37,65-74 yr,null,null
Tennessee,EIP,2020-21,2021,37,65-74 yr,null,null
Utah,IHSP,2020-21,2021,37,65-74 yr,null,null
Utah,IHSP,2020-21,2021,38,65-74 yr,null,null
Tennessee,EIP,2020-21,2021,38,65-74 yr,null,null
Oregon,EIP,2020-21,2021,38,65-74 yr,null,null
Ohio,IHSP,2020-21,2021,38,65-74 yr,null,null
New York,EIP,2020-21,2021,38,65-74 yr,null,null
New Mexico,EIP,2020-21,2021,38,65-74 yr,null,null
California,EIP,2020-21,2021,38,65-74 yr,null,null
Entire Network,COVID-NET,2020-21,2021,38,65-74 yr,null,null
Colorado,EIP,2020-21,2021,38,65-74 yr,null,null
Entire Network,EIP,2020-21,2021,38,65-74 yr,null,null
Connecticut,EIP,2020-21,2021,38,65-74 yr,null,null
Minnesota,EIP,2020-21,2021,38,65-74 yr,null,null
Michigan,IHSP,2020-21,2021,38,65-74 yr,null,null
Maryland,EIP,2020-21,2021,38,65-74 yr,null,null
Entire Network,IHSP,2020-21,2021,38,65-74 yr,null,null
Iowa,IHSP,2020-21,2021,38,65-74 yr,null,null
Georgia,EIP,2020-21,2021,38,65-74 yr,null,null
California,EIP,2020-21,2021,39,65-74 yr,null,null
Colorado,EIP,2020-21,2021,39,65-74 yr,null,null
Entire Network,COVID-NET,2020-21,2021,39,65-74 yr,null,null
Connecticut,EIP,2020-21,2021,39,65-74 yr,null,null
Entire Network,EIP,2020-21,2021,39,65-74 yr,null,null
Georgia,EIP,2020-21,2021,39,65-74 yr,null,null
Iowa,IHSP,2020-21,2021,39,65-74 yr,null,null
Tennessee,EIP,2020-21,2021,39,65-74 yr,null,null
Utah,IHSP,2020-21,2021,39,65-74 yr,null,null
Entire Network,IHSP,2020-21,2021,39,65-74 yr,null,null
Maryland,EIP,2020-21,2021,39,65-74 yr,null,null
Michigan,IHSP,2020-21,2021,39,65-74 yr,null,null
Minnesota,EIP,2020-21,2021,39,65-74 yr,null,null
New Mexico,EIP,2020-21,2021,39,65-74 yr,null,null
New York,EIP,2020-21,2021,39,65-74 yr,null,null
Ohio,IHSP,2020-21,2021,39,65-74 yr,null,null
Oregon,EIP,2020-21,2021,39,65-74 yr,null,null
Utah,IHSP,2020-21,2020,40,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,40,75-84 yr,null,null
Oregon,EIP,2020-21,2020,40,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,40,75-84 yr,null,null
New York,EIP,2020-21,2020,40,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,40,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,40,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,40,75-84 yr,null,null
Maryland,EIP,2020-21,2020,40,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,40,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,40,75-84 yr,null,null
Georgia,EIP,2020-21,2020,40,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,40,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,40,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,40,75-84 yr,null,null
Colorado,EIP,2020-21,2020,40,75-84 yr,null,null
California,EIP,2020-21,2020,40,75-84 yr,null,null
Utah,IHSP,2020-21,2020,41,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,41,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,41,75-84 yr,null,null
New York,EIP,2020-21,2020,41,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,41,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,41,75-84 yr,null,null
Oregon,EIP,2020-21,2020,41,75-84 yr,null,null
Georgia,EIP,2020-21,2020,41,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,41,75-84 yr,null,null
Maryland,EIP,2020-21,2020,41,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,41,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,41,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,41,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,41,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,41,75-84 yr,null,null
Colorado,EIP,2020-21,2020,41,75-84 yr,null,null
California,EIP,2020-21,2020,41,75-84 yr,null,null
Utah,IHSP,2020-21,2020,42,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,42,75-84 yr,null,null
Oregon,EIP,2020-21,2020,42,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,42,75-84 yr,null,null
New York,EIP,2020-21,2020,42,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,42,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,42,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,42,75-84 yr,null,null
Maryland,EIP,2020-21,2020,42,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,42,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,42,75-84 yr,null,null
Georgia,EIP,2020-21,2020,42,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,42,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,42,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,42,75-84 yr,null,null
Colorado,EIP,2020-21,2020,42,75-84 yr,null,null
California,EIP,2020-21,2020,42,75-84 yr,null,null
Utah,IHSP,2020-21,2020,43,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,43,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,43,75-84 yr,null,null
Oregon,EIP,2020-21,2020,43,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,43,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,43,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,43,75-84 yr,null,null
Georgia,EIP,2020-21,2020,43,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,43,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,43,75-84 yr,null,null
Maryland,EIP,2020-21,2020,43,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,43,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,43,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,43,75-84 yr,null,null
New York,EIP,2020-21,2020,43,75-84 yr,null,null
Colorado,EIP,2020-21,2020,43,75-84 yr,null,null
California,EIP,2020-21,2020,43,75-84 yr,null,null
Utah,IHSP,2020-21,2020,44,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,44,75-84 yr,null,null
Oregon,EIP,2020-21,2020,44,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,44,75-84 yr,null,null
New York,EIP,2020-21,2020,44,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,44,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,44,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,44,75-84 yr,null,null
Maryland,EIP,2020-21,2020,44,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,44,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,44,75-84 yr,null,null
Georgia,EIP,2020-21,2020,44,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,44,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,44,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,44,75-84 yr,null,null
Colorado,EIP,2020-21,2020,44,75-84 yr,null,null
California,EIP,2020-21,2020,44,75-84 yr,null,null
Utah,IHSP,2020-21,2020,45,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,45,75-84 yr,null,null
Georgia,EIP,2020-21,2020,45,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,45,75-84 yr,null,null
Maryland,EIP,2020-21,2020,45,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,45,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,45,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,45,75-84 yr,null,null
New York,EIP,2020-21,2020,45,75-84 yr,null,null
Oregon,EIP,2020-21,2020,45,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,45,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,45,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,45,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,45,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,45,75-84 yr,null,null
Colorado,EIP,2020-21,2020,45,75-84 yr,null,null
California,EIP,2020-21,2020,45,75-84 yr,null,null
Utah,IHSP,2020-21,2020,46,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,46,75-84 yr,null,null
Oregon,EIP,2020-21,2020,46,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,46,75-84 yr,null,null
New York,EIP,2020-21,2020,46,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,46,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,46,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,46,75-84 yr,null,null
Maryland,EIP,2020-21,2020,46,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,46,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,46,75-84 yr,null,null
Georgia,EIP,2020-21,2020,46,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,46,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,46,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,46,75-84 yr,null,null
Colorado,EIP,2020-21,2020,46,75-84 yr,null,null
California,EIP,2020-21,2020,46,75-84 yr,null,null
Utah,IHSP,2020-21,2020,47,75-84 yr,null,null
Oregon,EIP,2020-21,2020,47,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,47,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,47,75-84 yr,null,null
Maryland,EIP,2020-21,2020,47,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,47,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,47,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,47,75-84 yr,null,null
New York,EIP,2020-21,2020,47,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,47,75-84 yr,null,null
Georgia,EIP,2020-21,2020,47,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,47,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,47,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,47,75-84 yr,null,null
Colorado,EIP,2020-21,2020,47,75-84 yr,null,null
California,EIP,2020-21,2020,47,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,47,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,48,75-84 yr,null,null
New York,EIP,2020-21,2020,48,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,48,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,48,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,48,75-84 yr,null,null
Oregon,EIP,2020-21,2020,48,75-84 yr,null,null
Utah,IHSP,2020-21,2020,48,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,48,75-84 yr,null,null
Maryland,EIP,2020-21,2020,48,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,48,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,48,75-84 yr,null,null
Georgia,EIP,2020-21,2020,48,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,48,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,48,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,48,75-84 yr,null,null
Colorado,EIP,2020-21,2020,48,75-84 yr,null,null
California,EIP,2020-21,2020,48,75-84 yr,null,null
New York,EIP,2020-21,2020,49,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,49,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,49,75-84 yr,null,null
Oregon,EIP,2020-21,2020,49,75-84 yr,null,null
Utah,IHSP,2020-21,2020,49,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,49,75-84 yr,null,null
Colorado,EIP,2020-21,2020,49,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,49,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,49,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,49,75-84 yr,null,null
Georgia,EIP,2020-21,2020,49,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,49,75-84 yr,null,null
Maryland,EIP,2020-21,2020,49,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,49,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,49,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,49,75-84 yr,null,null
California,EIP,2020-21,2020,49,75-84 yr,null,null
Utah,IHSP,2020-21,2020,50,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,50,75-84 yr,null,null
Oregon,EIP,2020-21,2020,50,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,50,75-84 yr,null,null
New York,EIP,2020-21,2020,50,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,50,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,50,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,50,75-84 yr,null,null
Maryland,EIP,2020-21,2020,50,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,50,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,50,75-84 yr,null,null
Georgia,EIP,2020-21,2020,50,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,50,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,50,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,50,75-84 yr,null,null
Colorado,EIP,2020-21,2020,50,75-84 yr,null,null
California,EIP,2020-21,2020,50,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,51,75-84 yr,null,null
Oregon,EIP,2020-21,2020,51,75-84 yr,null,null
Utah,IHSP,2020-21,2020,51,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,51,75-84 yr,null,null
Georgia,EIP,2020-21,2020,51,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,51,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,51,75-84 yr,null,null
Maryland,EIP,2020-21,2020,51,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,51,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,51,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,51,75-84 yr,null,null
New York,EIP,2020-21,2020,51,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,51,75-84 yr,null,null
Colorado,EIP,2020-21,2020,51,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,51,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,51,75-84 yr,null,null
California,EIP,2020-21,2020,51,75-84 yr,null,null
California,EIP,2020-21,2020,52,75-84 yr,null,null
Utah,IHSP,2020-21,2020,52,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,52,75-84 yr,null,null
Oregon,EIP,2020-21,2020,52,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,52,75-84 yr,null,null
New York,EIP,2020-21,2020,52,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,52,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,52,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,52,75-84 yr,null,null
Maryland,EIP,2020-21,2020,52,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,52,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,52,75-84 yr,null,null
Georgia,EIP,2020-21,2020,52,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,52,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,52,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,52,75-84 yr,null,null
Colorado,EIP,2020-21,2020,52,75-84 yr,null,null
Entire Network,IHSP,2020-21,2020,53,75-84 yr,null,null
Maryland,EIP,2020-21,2020,53,75-84 yr,null,null
Minnesota,EIP,2020-21,2020,53,75-84 yr,null,null
Michigan,IHSP,2020-21,2020,53,75-84 yr,null,null
New Mexico,EIP,2020-21,2020,53,75-84 yr,null,null
New York,EIP,2020-21,2020,53,75-84 yr,null,null
Oregon,EIP,2020-21,2020,53,75-84 yr,null,null
Ohio,IHSP,2020-21,2020,53,75-84 yr,null,null
Tennessee,EIP,2020-21,2020,53,75-84 yr,null,null
Utah,IHSP,2020-21,2020,53,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2020,53,75-84 yr,null,null
Colorado,EIP,2020-21,2020,53,75-84 yr,null,null
Connecticut,EIP,2020-21,2020,53,75-84 yr,null,null
Entire Network,EIP,2020-21,2020,53,75-84 yr,null,null
Iowa,IHSP,2020-21,2020,53,75-84 yr,null,null
Georgia,EIP,2020-21,2020,53,75-84 yr,null,null
California,EIP,2020-21,2020,53,75-84 yr,null,null
Utah,IHSP,2020-21,2021,1,75-84 yr,null,null
Tennessee,EIP,2020-21,2021,1,75-84 yr,null,null
Oregon,EIP,2020-21,2021,1,75-84 yr,null,null
Ohio,IHSP,2020-21,2021,1,75-84 yr,null,null
New York,EIP,2020-21,2021,1,75-84 yr,null,null
New Mexico,EIP,2020-21,2021,1,75-84 yr,null,null
Minnesota,EIP,2020-21,2021,1,75-84 yr,null,null
Michigan,IHSP,2020-21,2021,1,75-84 yr,null,null
Maryland,EIP,2020-21,2021,1,75-84 yr,null,null
Entire Network,IHSP,2020-21,2021,1,75-84 yr,null,null
Iowa,IHSP,2020-21,2021,1,75-84 yr,null,null
Georgia,EIP,2020-21,2021,1,75-84 yr,null,null
Entire Network,EIP,2020-21,2021,1,75-84 yr,null,null
Connecticut,EIP,2020-21,2021,1,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2021,1,75-84 yr,null,null
Colorado,EIP,2020-21,2021,1,75-84 yr,null,null
California,EIP,2020-21,2021,1,75-84 yr,null,null
Utah,IHSP,2020-21,2021,2,75-84 yr,null,null
Tennessee,EIP,2020-21,2021,2,75-84 yr,null,null
Minnesota,EIP,2020-21,2021,2,75-84 yr,null,null
New Mexico,EIP,2020-21,2021,2,75-84 yr,null,null
Ohio,IHSP,2020-21,2021,2,75-84 yr,null,null
New York,EIP,2020-21,2021,2,75-84 yr,null,null
Oregon,EIP,2020-21,2021,2,75-84 yr,null,null
Georgia,EIP,2020-21,2021,2,75-84 yr,null,null
Entire Network,EIP,2020-21,2021,2,75-84 yr,null,null
Iowa,IHSP,2020-21,2021,2,75-84 yr,null,null
Entire Network,IHSP,2020-21,2021,2,75-84 yr,null,null
Michigan,IHSP,2020-21,2021,2,75-84 yr,null,null
Maryland,EIP,2020-21,2021,2,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2021,2,75-84 yr,null,null
Connecticut,EIP,2020-21,2021,2,75-84 yr,null,null
Colorado,EIP,2020-21,2021,2,75-84 yr,null,null
California,EIP,2020-21,2021,2,75-84 yr,null,null
Utah,IHSP,2020-21,2021,3,75-84 yr,null,null
Tennessee,EIP,2020-21,2021,3,75-84 yr,null,null
Oregon,EIP,2020-21,2021,3,75-84 yr,null,null
Ohio,IHSP,2020-21,2021,3,75-84 yr,null,null
New York,EIP,2020-21,2021,3,75-84 yr,null,null
New Mexico,EIP,2020-21,2021,3,75-84 yr,null,null
Minnesota,EIP,2020-21,2021,3,75-84 yr,null,null
Michigan,IHSP,2020-21,2021,3,75-84 yr,null,null
Maryland,EIP,2020-21,2021,3,75-84 yr,null,null
Entire Network,IHSP,2020-21,2021,3,75-84 yr,null,null
Iowa,IHSP,2020-21,2021,3,75-84 yr,null,null
Georgia,EIP,2020-21,2021,3,75-84 yr,null,null
Entire Network,EIP,2020-21,2021,3,75-84 yr,null,null
Connecticut,EIP,2020-21,2021,3,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2021,3,75-84 yr,null,null
Colorado,EIP,2020-21,2021,3,75-84 yr,null,null
California,EIP,2020-21,2021,3,75-84 yr,null,null
Utah,IHSP,2020-21,2021,4,75-84 yr,null,null
Tennessee,EIP,2020-21,2021,4,75-84 yr,null,null
Ohio,IHSP,2020-21,2021,4,75-84 yr,null,null
Oregon,EIP,2020-21,2021,4,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2021,4,75-84 yr,null,null
Entire Network,EIP,2020-21,2021,4,75-84 yr,null,null
Connecticut,EIP,2020-21,2021,4,75-84 yr,null,null
Georgia,EIP,2020-21,2021,4,75-84 yr,null,null
Iowa,IHSP,2020-21,2021,4,75-84 yr,null,null
Maryland,EIP,2020-21,2021,4,75-84 yr,null,null
Entire Network,IHSP,2020-21,2021,4,75-84 yr,null,null
Michigan,IHSP,2020-21,2021,4,75-84 yr,null,null
Minnesota,EIP,2020-21,2021,4,75-84 yr,null,null
New York,EIP,2020-21,2021,4,75-84 yr,null,null
New Mexico,EIP,2020-21,2021,4,75-84 yr,null,null
Colorado,EIP,2020-21,2021,4,75-84 yr,null,null
California,EIP,2020-21,2021,4,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2021,5,75-84 yr,null,null
Colorado,EIP,2020-21,2021,5,75-84 yr,null,null
California,EIP,2020-21,2021,5,75-84 yr,null,null
Utah,IHSP,2020-21,2021,5,75-84 yr,null,null
Tennessee,EIP,2020-21,2021,5,75-84 yr,null,null
Oregon,EIP,2020-21,2021,5,75-84 yr,null,null
Ohio,IHSP,2020-21,2021,5,75-84 yr,null,null
New York,EIP,2020-21,2021,5,75-84 yr,null,null
New Mexico,EIP,2020-21,2021,5,75-84 yr,null,null
Minnesota,EIP,2020-21,2021,5,75-84 yr,null,null
Michigan,IHSP,2020-21,2021,5,75-84 yr,null,null
Maryland,EIP,2020-21,2021,5,75-84 yr,null,null
Entire Network,IHSP,2020-21,2021,5,75-84 yr,null,null
Iowa,IHSP,2020-21,2021,5,75-84 yr,null,null
Georgia,EIP,2020-21,2021,5,75-84 yr,null,null
Entire Network,EIP,2020-21,2021,5,75-84 yr,null,null
Connecticut,EIP,2020-21,2021,5,75-84 yr,null,null
Utah,IHSP,2020-21,2021,6,75-84 yr,null,null
Georgia,EIP,2020-21,2021,6,75-84 yr,null,null
Entire Network,IHSP,2020-21,2021,6,75-84 yr,null,null
Iowa,IHSP,2020-21,2021,6,75-84 yr,null,null
Maryland,EIP,2020-21,2021,6,75-84 yr,null,null
Michigan,IHSP,2020-21,2021,6,75-84 yr,null,null
New Mexico,EIP,2020-21,2021,6,75-84 yr,null,null
Minnesota,EIP,2020-21,2021,6,75-84 yr,null,null
New York,EIP,2020-21,2021,6,75-84 yr,null,null
Ohio,IHSP,2020-21,2021,6,75-84 yr,null,null
Tennessee,EIP,2020-21,2021,6,75-84 yr,null,null
Oregon,EIP,2020-21,2021,6,75-84 yr,null,null
Connecticut,EIP,2020-21,2021,6,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2021,6,75-84 yr,null,null
Entire Network,EIP,2020-21,2021,6,75-84 yr,null,null
Colorado,EIP,2020-21,2021,6,75-84 yr,null,null
California,EIP,2020-21,2021,6,75-84 yr,null,null
Utah,IHSP,2020-21,2021,7,75-84 yr,null,null
Tennessee,EIP,2020-21,2021,7,75-84 yr,null,null
Oregon,EIP,2020-21,2021,7,75-84 yr,null,null
Ohio,IHSP,2020-21,2021,7,75-84 yr,null,null
New York,EIP,2020-21,2021,7,75-84 yr,null,null
New Mexico,EIP,2020-21,2021,7,75-84 yr,null,null
Minnesota,EIP,2020-21,2021,7,75-84 yr,null,null
Michigan,IHSP,2020-21,2021,7,75-84 yr,null,null
Maryland,EIP,2020-21,2021,7,75-84 yr,null,null
Entire Network,IHSP,2020-21,2021,7,75-84 yr,null,null
Iowa,IHSP,2020-21,2021,7,75-84 yr,null,null
Georgia,EIP,2020-21,2021,7,75-84 yr,null,null
Entire Network,EIP,2020-21,2021,7,75-84 yr,null,null
Connecticut,EIP,2020-21,2021,7,75-84 yr,null,null
Entire Network,COVID-NET,2020-21,2021,7,75-84 yr,null,null
