,population,county_name,state_name,cumulative_confirmed,cumulative_deceased,latitude,longitude
"Denton County, Texas",887207.0,Denton County,Texas,6803.0,71.0,33.2,-97.12
"DeWitt County, Texas",20160.0,DeWitt County,Texas,528.0,14.0,29.08,-97.36
"Dickens County, Texas",2211.0,Dickens County,Texas,4.0,1.0,33.62,-100.78
"Dimmit County, Texas",10124.0,Dimmit County,Texas,121.0,1.0,28.42,-99.75
"Donley County, Texas",3278.0,Donley County,Texas,43.0,0.0,34.96,-100.81
"Duval County, Texas",11157.0,Duval County,Texas,150.0,3.0,27.68,-98.52
"Eastland County, Texas",18360.0,Eastland County,Texas,52.0,1.0,32.33,-98.83
"Ector County, Texas",166223.0,Ector County,Texas,3287.0,49.0,31.87,-102.54
"Edwards County, Texas",1932.0,Edwards County,Texas,24.0,0.0,29.97,-100.3
"Ellis County, Texas",184826.0,Ellis County,Texas,2452.0,33.0,32.35,-96.79
"El Paso County, Texas",839238.0,El Paso County,Texas,14276.0,266.0,31.77,-106.24
"Erath County, Texas",42698.0,Erath County,Texas,457.0,5.0,32.23,-98.22
"Falls County, Texas",17297.0,Falls County,Texas,109.0,2.0,31.26,-96.93
"Fannin County, Texas",35514.0,Fannin County,Texas,214.0,8.0,33.59,-96.11
"Fayette County, Texas",25346.0,Fayette County,Texas,299.0,13.0,29.86,-96.93
"Fisher County, Texas",3830.0,Fisher County,Texas,24.0,1.0,32.74,-100.4
"Floyd County, Texas",5712.0,Floyd County,Texas,83.0,5.0,34.07,-101.3
"Foard County, Texas",1155.0,Foard County,Texas,2.0,0.0,33.98,-99.78
"Fort Bend County, Texas",811688.0,Fort Bend County,Texas,7082.0,140.0,29.53,-95.77
"Franklin County, Texas",10725.0,Franklin County,Texas,83.0,1.0,33.18,-95.22
"Freestone County, Texas",19717.0,Freestone County,Texas,138.0,0.0,31.7,-96.15
"Frio County, Texas",20306.0,Frio County,Texas,458.0,5.0,28.86,-99.11
"Gaines County, Texas",21492.0,Gaines County,Texas,119.0,0.0,32.74,-102.64
"Galveston County, Texas",342139.0,Galveston County,Texas,8721.0,95.0,29.38,-94.86
"Garza County, Texas",6229.0,Garza County,Texas,96.0,2.0,33.18,-101.3
"Gillespie County, Texas",26988.0,Gillespie County,Texas,171.0,2.0,30.31,-98.95
"Glasscock County, Texas",1409.0,Glasscock County,Texas,6.0,0.0,31.87,-101.53
"Goliad County, Texas",7658.0,Goliad County,Texas,77.0,3.0,28.65,-97.43
"Gonzales County, Texas",20837.0,Gonzales County,Texas,613.0,7.0,29.45,-97.49
"Gray County, Texas",21886.0,Gray County,Texas,179.0,2.0,35.41,-100.81
"Grayson County, Texas",136212.0,Grayson County,Texas,987.0,11.0,33.62,-96.68
"Gregg County, Texas",123945.0,Gregg County,Texas,1381.0,22.0,32.48,-94.81
"Grimes County, Texas",28880.0,Grimes County,Texas,838.0,19.0,30.55,-95.98
"Guadalupe County, Texas",166847.0,Guadalupe County,Texas,1593.0,39.0,29.58,-97.95
"Hale County, Texas",33406.0,Hale County,Texas,1185.0,26.0,34.07,-101.83
"Hall County, Texas",2964.0,Hall County,Texas,8.0,1.0,34.52,-100.69
"Hamilton County, Texas",8461.0,Hamilton County,Texas,55.0,2.0,31.7,-98.11
"Hansford County, Texas",5399.0,Hansford County,Texas,59.0,2.0,36.28,-101.35
"Hardeman County, Texas",3933.0,Hardeman County,Texas,15.0,0.0,34.29,-99.75
"Hardin County, Texas",57602.0,Hardin County,Texas,800.0,10.0,30.34,-94.39
"Harris County, Texas",4713325.0,Harris County,Texas,72964.0,1258.0,29.86,-95.39
"Harrison County, Texas",66553.0,Harrison County,Texas,612.0,35.0,32.55,-94.37
"Hartley County, Texas",5576.0,Hartley County,Texas,82.0,2.0,35.84,-102.61
"Haskell County, Texas",5658.0,Haskell County,Texas,34.0,0.0,33.18,-99.73
"Hays County, Texas",230191.0,Hays County,Texas,4297.0,31.0,30.06,-98.03
"Hemphill County, Texas",3819.0,Hemphill County,Texas,41.0,0.0,35.83,-100.28
"Henderson County, Texas",82737.0,Henderson County,Texas,570.0,9.0,32.21,-95.85
"Hidalgo County, Texas",868707.0,Hidalgo County,Texas,16945.0,644.0,26.4,-98.18
"Hill County, Texas",36649.0,Hill County,Texas,306.0,3.0,31.99,-97.13
"Hockley County, Texas",23021.0,Hockley County,Texas,181.0,4.0,33.61,-102.34
"Hood County, Texas",61643.0,Hood County,Texas,425.0,7.0,32.43,-97.83
"Hopkins County, Texas",37084.0,Hopkins County,Texas,163.0,1.0,33.15,-95.56
"Houston County, Texas",22968.0,Houston County,Texas,241.0,4.0,31.32,-95.43
"Howard County, Texas",36664.0,Howard County,Texas,150.0,3.0,32.31,-101.44
"Hudspeth County, Texas",4886.0,Hudspeth County,Texas,19.0,2.0,31.45,-105.37
"Hunt County, Texas",98594.0,Hunt County,Texas,1022.0,20.0,33.12,-96.09
"Hutchinson County, Texas",20938.0,Hutchinson County,Texas,111.0,2.0,35.84,-101.36
"Irion County, Texas",1536.0,Irion County,Texas,8.0,0.0,31.3,-100.98
"Jack County, Texas",8935.0,Jack County,Texas,39.0,0.0,33.24,-98.18
"Jackson County, Texas",14760.0,Jackson County,Texas,319.0,4.0,28.94,-96.58
"Jasper County, Texas",35529.0,Jasper County,Texas,286.0,5.0,30.74,-94.03
"Jeff Davis County, Texas",2274.0,Jeff Davis County,Texas,8.0,0.0,30.72,-104.13
"Jefferson County, Texas",251565.0,Jefferson County,Texas,5431.0,65.0,29.86,-94.14
"Jim Hogg County, Texas",5200.0,Jim Hogg County,Texas,52.0,1.0,27.05,-98.68
"Jim Wells County, Texas",40482.0,Jim Wells County,Texas,584.0,5.0,27.73,-98.09
"Johnson County, Texas",175817.0,Johnson County,Texas,1499.0,22.0,32.38,-97.36
"Jones County, Texas",20083.0,Jones County,Texas,624.0,0.0,32.74,-99.88
"Karnes County, Texas",15601.0,Karnes County,Texas,266.0,3.0,28.91,-97.86
"Kaufman County, Texas",136154.0,Kaufman County,Texas,1738.0,19.0,32.6,-96.28
"Kendall County, Texas",47431.0,Kendall County,Texas,145.0,2.0,29.95,-98.7
"Kenedy County, Texas",404.0,Kenedy County,Texas,5.0,1.0,26.93,-97.62
"Kent County, Texas",762.0,Kent County,Texas,2.0,0.0,33.19,-100.77
"Kerr County, Texas",52600.0,Kerr County,Texas,348.0,6.0,30.06,-99.35
"Kimble County, Texas",4337.0,Kimble County,Texas,13.0,0.0,30.49,-99.75
"Kinney County, Texas",3667.0,Kinney County,Texas,17.0,0.0,29.35,-100.42
"Kleberg County, Texas",30680.0,Kleberg County,Texas,341.0,4.0,27.43,-97.66
"Knox County, Texas",3664.0,Knox County,Texas,44.0,0.0,33.61,-99.74
"Lamar County, Texas",49859.0,Lamar County,Texas,605.0,16.0,33.67,-95.57
"Lamb County, Texas",12893.0,Lamb County,Texas,202.0,7.0,34.07,-102.35
"Lampasas County, Texas",21428.0,Lampasas County,Texas,83.0,1.0,31.19,-98.24
"La Salle County, Texas",7520.0,La Salle County,Texas,357.0,1.0,28.34,-99.1
"Lavaca County, Texas",20154.0,Lavaca County,Texas,593.0,14.0,29.38,-96.94
"Lee County, Texas",17239.0,Lee County,Texas,151.0,8.0,30.31,-96.96
"Leon County, Texas",17404.0,Leon County,Texas,137.0,1.0,31.3,-96.0
"Liberty County, Texas",88219.0,Liberty County,Texas,828.0,25.0,30.15,-94.81
"Limestone County, Texas",23437.0,Limestone County,Texas,199.0,3.0,31.54,-96.58
"Lipscomb County, Texas",3233.0,Lipscomb County,Texas,15.0,0.0,36.28,-100.27
"Live Oak County, Texas",12207.0,Live Oak County,Texas,207.0,1.0,28.35,-98.13
"Llano County, Texas",21795.0,Llano County,Texas,86.0,1.0,30.71,-98.68
"Lubbock County, Texas",310569.0,Lubbock County,Texas,5433.0,72.0,33.61,-101.82
"Lynn County, Texas",5951.0,Lynn County,Texas,63.0,4.0,33.18,-101.82
"McCulloch County, Texas",7984.0,McCulloch County,Texas,38.0,1.0,31.2,-99.35
"McLennan County, Texas",256623.0,McLennan County,Texas,4326.0,45.0,31.55,-97.2
"McMullen County, Texas",743.0,McMullen County,Texas,7.0,0.0,28.35,-98.57
"Madison County, Texas",14284.0,Madison County,Texas,645.0,0.0,30.97,-95.93
"Marion County, Texas",9854.0,Marion County,Texas,123.0,7.0,32.8,-94.36
"Martin County, Texas",5771.0,Martin County,Texas,45.0,3.0,32.3,-101.96
"Mason County, Texas",4274.0,Mason County,Texas,39.0,0.0,30.72,-99.22
"Matagorda County, Texas",36643.0,Matagorda County,Texas,654.0,21.0,28.78,-96.0
"Maverick County, Texas",58722.0,Maverick County,Texas,1802.0,29.0,28.75,-100.32
"Medina County, Texas",51584.0,Medina County,Texas,588.0,23.0,29.35,-99.11
"Menard County, Texas",2138.0,Menard County,Texas,16.0,0.0,30.9,-99.82
"Midland County, Texas",176832.0,Midland County,Texas,1805.0,33.0,31.89,-102.02
"Milam County, Texas",24823.0,Milam County,Texas,302.0,3.0,30.79,-96.98
"Mills County, Texas",4873.0,Mills County,Texas,15.0,0.0,31.5,-98.59
"Mitchell County, Texas",8545.0,Mitchell County,Texas,49.0,0.0,32.3,-100.92
"Montague County, Texas",19818.0,Montague County,Texas,54.0,1.0,33.67,-97.73
"Montgomery County, Texas",607391.0,Montgomery County,Texas,6196.0,71.0,30.3,-95.5
"Moore County, Texas",20940.0,Moore County,Texas,1008.0,13.0,35.84,-101.89
"Morris County, Texas",12388.0,Morris County,Texas,91.0,1.0,33.12,-94.73
"Motley County, Texas",1200.0,Motley County,Texas,4.0,0.0,34.08,-100.79
"Nacogdoches County, Texas",65204.0,Nacogdoches County,Texas,1010.0,35.0,31.61,-94.61
"Navarro County, Texas",50113.0,Navarro County,Texas,891.0,12.0,32.05,-96.47
"Newton County, Texas",13595.0,Newton County,Texas,83.0,4.0,30.78,-93.75
"Nolan County, Texas",14714.0,Nolan County,Texas,129.0,3.0,32.31,-100.4
"Nueces County, Texas",362294.0,Nueces County,Texas,12301.0,176.0,27.74,-97.52
"Ochiltree County, Texas",9836.0,Ochiltree County,Texas,82.0,2.0,36.28,-100.81
"Oldham County, Texas",2112.0,Oldham County,Texas,13.0,1.0,35.4,-102.6
"Orange County, Texas",83396.0,Orange County,Texas,999.0,15.0,30.13,-93.89
"Palo Pinto County, Texas",29189.0,Palo Pinto County,Texas,192.0,6.0,32.75,-98.31
"Panola County, Texas",23194.0,Panola County,Texas,269.0,20.0,32.16,-94.31
"Parker County, Texas",142878.0,Parker County,Texas,1057.0,12.0,32.78,-97.81
"Parmer County, Texas",9605.0,Parmer County,Texas,312.0,7.0,34.53,-102.78
"Pecos County, Texas",15823.0,Pecos County,Texas,208.0,1.0,30.78,-102.72
"Polk County, Texas",51353.0,Polk County,Texas,659.0,9.0,30.8,-94.83
"Potter County, Texas",117415.0,Potter County,Texas,3505.0,42.0,35.4,-101.89
"Presidio County, Texas",6704.0,Presidio County,Texas,41.0,0.0,30.0,-104.23
"Rains County, Texas",12514.0,Rains County,Texas,45.0,1.0,32.87,-95.8
"Randall County, Texas",137713.0,Randall County,Texas,1586.0,21.0,34.97,-101.9
"Reagan County, Texas",3849.0,Reagan County,Texas,55.0,3.0,31.36,-101.52
"Real County, Texas",3452.0,Real County,Texas,76.0,0.0,29.84,-99.81
"Red River County, Texas",12023.0,Red River County,Texas,134.0,11.0,33.62,-95.05
"Reeves County, Texas",15976.0,Reeves County,Texas,129.0,3.0,31.32,-103.68
"Refugio County, Texas",6948.0,Refugio County,Texas,183.0,0.0,28.32,-97.17
"Roberts County, Texas",854.0,Roberts County,Texas,6.0,0.0,35.83,-100.81
"Robertson County, Texas",17074.0,Robertson County,Texas,212.0,1.0,31.03,-96.51
"Rockwall County, Texas",104915.0,Rockwall County,Texas,725.0,17.0,32.89,-96.41
"Runnels County, Texas",10264.0,Runnels County,Texas,105.0,1.0,31.83,-99.97
"Rusk County, Texas",54406.0,Rusk County,Texas,323.0,2.0,32.11,-94.76
"Sabine County, Texas",10542.0,Sabine County,Texas,39.0,6.0,31.34,-93.85
"San Augustine County, Texas",8237.0,San Augustine County,Texas,155.0,12.0,31.4,-94.18
"San Jacinto County, Texas",28859.0,San Jacinto County,Texas,143.0,7.0,30.58,-95.16
"San Patricio County, Texas",66730.0,San Patricio County,Texas,768.0,15.0,28.01,-97.52
"San Saba County, Texas",6055.0,San Saba County,Texas,21.0,0.0,31.16,-98.81
"Schleicher County, Texas",2793.0,Schleicher County,Texas,34.0,1.0,30.9,-100.54
"Scurry County, Texas",16703.0,Scurry County,Texas,433.0,1.0,32.75,-100.92
"Shackelford County, Texas",3265.0,Shackelford County,Texas,17.0,0.0,32.73,-99.35
"Shelby County, Texas",25274.0,Shelby County,Texas,376.0,16.0,31.79,-94.14
"Sherman County, Texas",3022.0,Sherman County,Texas,37.0,0.0,36.28,-101.89
"Smith County, Texas",232751.0,Smith County,Texas,2310.0,18.0,32.38,-95.27
"Somervell County, Texas",9128.0,Somervell County,Texas,56.0,0.0,32.22,-97.77
"Starr County, Texas",64633.0,Starr County,Texas,1983.0,49.0,26.57,-98.73
"Stephens County, Texas",9366.0,Stephens County,Texas,29.0,2.0,32.74,-98.84
"Stonewall County, Texas",1350.0,Stonewall County,Texas,4.0,0.0,33.18,-100.25
"Sutton County, Texas",3776.0,Sutton County,Texas,58.0,1.0,30.5,-100.54
"Swisher County, Texas",7397.0,Swisher County,Texas,75.0,2.0,34.53,-101.73
"Tarrant County, Texas",2102515.0,Tarrant County,Texas,28410.0,381.0,32.77,-97.29
"Taylor County, Texas",138034.0,Taylor County,Texas,1740.0,19.0,32.31,-99.88
"Terrell County, Texas",776.0,Terrell County,Texas,2.0,0.0,30.23,-102.07
"Terry County, Texas",12337.0,Terry County,Texas,110.0,1.0,33.17,-102.34
"Throckmorton County, Texas",1501.0,Throckmorton County,Texas,3.0,0.0,33.18,-99.21
"Titus County, Texas",32750.0,Titus County,Texas,1276.0,14.0,33.22,-94.97
"Tom Green County, Texas",119200.0,Tom Green County,Texas,2310.0,18.0,31.41,-100.46
"Travis County, Texas",1273954.0,Travis County,Texas,20745.0,274.0,30.33,-97.78
"Trinity County, Texas",14651.0,Trinity County,Texas,129.0,2.0,31.09,-95.12
"Tyler County, Texas",21672.0,Tyler County,Texas,112.0,1.0,30.77,-94.38
"Upshur County, Texas",41753.0,Upshur County,Texas,188.0,2.0,32.73,-94.94
"Upton County, Texas",3657.0,Upton County,Texas,15.0,1.0,31.36,-102.04
"Uvalde County, Texas",26741.0,Uvalde County,Texas,471.0,7.0,29.35,-99.76
"Val Verde County, Texas",49025.0,Val Verde County,Texas,1473.0,17.0,29.89,-101.15
"Van Zandt County, Texas",56590.0,Van Zandt County,Texas,328.0,3.0,32.56,-95.84
"Victoria County, Texas",92084.0,Victoria County,Texas,3208.0,39.0,28.8,-96.97
"Walker County, Texas",72971.0,Walker County,Texas,2792.0,38.0,30.74,-95.57
"Waller County, Texas",55246.0,Waller County,Texas,393.0,2.0,30.01,-95.98
"Ward County, Texas",11998.0,Ward County,Texas,83.0,1.0,31.51,-103.1
"Washington County, Texas",35882.0,Washington County,Texas,465.0,38.0,30.21,-96.41
"Webb County, Texas",276652.0,Webb County,Texas,6131.0,127.0,27.77,-99.33
"Wharton County, Texas",41556.0,Wharton County,Texas,610.0,20.0,29.28,-96.22
"Wheeler County, Texas",5056.0,Wheeler County,Texas,31.0,0.0,35.4,-100.27
"Wichita County, Texas",132230.0,Wichita County,Texas,902.0,9.0,33.99,-98.71
"Wilbarger County, Texas",12769.0,Wilbarger County,Texas,49.0,1.0,34.08,-99.24
"Willacy County, Texas",21358.0,Willacy County,Texas,580.0,18.0,26.49,-97.6
"Williamson County, Texas",590551.0,Williamson County,Texas,5715.0,79.0,30.655511111111004,-97.5839
"Wilson County, Texas",51070.0,Wilson County,Texas,414.0,16.0,29.17,-98.09
"Winkler County, Texas",8010.0,Winkler County,Texas,66.0,1.0,31.86,-103.05
"Wise County, Texas",69984.0,Wise County,Texas,309.0,5.0,33.22,-97.65
"Wood County, Texas",45539.0,Wood County,Texas,284.0,5.0,32.78,-95.38
"Yoakum County, Texas",8713.0,Yoakum County,Texas,77.0,1.0,33.18,-102.82
"Young County, Texas",18010.0,Young County,Texas,133.0,3.0,33.18,-98.7
"Zapata County, Texas",14179.0,Zapata County,Texas,156.0,2.0,27.0,-99.18
"Zavala County, Texas",11840.0,Zavala County,Texas,219.0,5.0,28.86,-99.76
"Beaver County, Utah",6710.0,Beaver County,Utah,27.0,0.0,38.34,-113.23
"Box Elder County, Utah",56046.0,Box Elder County,Utah,317.0,2.0,41.51,-113.1
"Cache County, Utah",128289.0,Cache County,Utah,1805.0,4.0,41.69,-111.75
"Carbon County, Utah",20463.0,Carbon County,Utah,30.0,0.0,39.64,-110.58
"Davis County, Utah",355481.0,Davis County,Utah,2909.0,13.0,41.01,-112.12
"Duchesne County, Utah",19938.0,Duchesne County,Utah,76.0,0.0,40.28,-110.44
"Emery County, Utah",10012.0,Emery County,Utah,15.0,0.0,38.99,-110.69
"Garfield County, Utah",5051.0,Garfield County,Utah,42.0,2.0,37.87,-111.44
"Grand County, Utah",9754.0,Grand County,Utah,44.0,0.0,38.99,-109.56
"Iron County, Utah",54839.0,Iron County,Utah,504.0,2.0,37.86,-113.28
"Juab County, Utah",12017.0,Juab County,Utah,63.0,1.0,39.71,-112.8
"Kane County, Utah",7886.0,Kane County,Utah,54.0,0.0,37.29,-111.89
"Millard County, Utah",13188.0,Millard County,Utah,116.0,0.0,39.05,-113.1
"Morgan County, Utah",12124.0,Morgan County,Utah,43.0,0.0,41.08,-111.58
"Piute County, Utah",1479.0,Piute County,Utah,4.0,0.0,38.34,-112.13
"Rich County, Utah",2483.0,Rich County,Utah,6.0,0.0,41.62,-111.24
"Salt Lake County, Utah",1160437.0,Salt Lake County,Utah,19086.0,176.0,40.67,-111.93
"San Juan County, Utah",15308.0,San Juan County,Utah,613.0,23.0,37.63,-109.81
"Sanpete County, Utah",30939.0,Sanpete County,Utah,104.0,0.0,39.37,-111.58
"Sevier County, Utah",21620.0,Sevier County,Utah,74.0,2.0,38.75,-111.8
"Summit County, Utah",42145.0,Summit County,Utah,687.0,1.0,40.88,-110.97
"Tooele County, Utah",72259.0,Tooele County,Utah,527.0,0.0,40.45,-113.18
"Uintah County, Utah",35734.0,Uintah County,Utah,72.0,0.0,40.13,-109.52
"Utah County, Utah",636235.0,Utah County,Utah,7688.0,33.0,40.12,-111.67
"Wasatch County, Utah",34091.0,Wasatch County,Utah,525.0,4.0,40.33,-111.16
"Washington County, Utah",177556.0,Washington County,Utah,2274.0,20.0,37.28,-113.52
"Wayne County, Utah",2711.0,Wayne County,Utah,2.0,0.0,38.36,-110.9
"Weber County, Utah",260213.0,Weber County,Utah,2536.0,25.0,41.3,-111.92
"Addison County, Vermont",36777.0,Addison County,Vermont,71.0,2.0,44.032776,-73.167923
"Bennington County, Vermont",35470.0,Bennington County,Vermont,83.0,1.0,43.029419,-73.107956
"Caledonia County, Vermont",29993.0,Caledonia County,Vermont,26.0,0.0,44.458221,-72.09562700000002
"Chittenden County, Vermont",163774.0,Chittenden County,Vermont,715.0,39.0,44.475681,-73.127274
"Essex County, Vermont",6163.0,Essex County,Vermont,4.0,0.0,44.720894,-71.745018
"Franklin County, Vermont",49402.0,Franklin County,Vermont,117.0,6.0,44.865131,-72.962906
"Grand Isle County, Vermont",7235.0,Grand Isle County,Vermont,13.0,0.0,44.816036,-73.29988900000002
"Lamoille County, Vermont",25362.0,Lamoille County,Vermont,42.0,1.0,44.600075,-72.63314799999998
"Orange County, Vermont",28892.0,Orange County,Vermont,15.0,0.0,43.995815,-72.374886
"Orleans County, Vermont",27037.0,Orleans County,Vermont,14.0,0.0,44.844402,-72.218239
"Rutland County, Vermont",58191.0,Rutland County,Vermont,89.0,1.0,43.595081,-73.053062
"Washington County, Vermont",58409.0,Washington County,Vermont,47.0,2.0,44.249287,-72.580894
"Windham County, Vermont",42222.0,Windham County,Vermont,101.0,3.0,42.99868,-72.668716
"Windsor County, Vermont",55062.0,Windsor County,Vermont,70.0,2.0,43.55827,-72.53299
"Accomack County, Virginia",32316.0,Accomack County,Virginia,1074.0,15.0,37.76,-75.76
"Albemarle County, Virginia",109330.0,Albemarle County,Virginia,735.0,11.0,38.03,-78.56
"Alleghany County, Virginia",14860.0,Alleghany County,Virginia,56.0,3.0,37.78,-80.01
"Amelia County, Virginia",13145.0,Amelia County,Virginia,72.0,1.0,37.34,-77.98
"Amherst County, Virginia",31605.0,Amherst County,Virginia,105.0,0.0,37.61,-79.14
"Appomattox County, Virginia",15911.0,Appomattox County,Virginia,68.0,0.0,37.358973,-78.826438
"Arlington County, Virginia",236842.0,Arlington County,Virginia,2897.0,136.0,38.880277777778,-77.108333333333
"Augusta County, Virginia",75558.0,Augusta County,Virginia,249.0,4.0,38.2,-79.1167
"Bath County, Virginia",4147.0,Bath County,Virginia,4.0,0.0,38.06,-79.74
"Bedford County, Virginia",78997.0,Bedford County,Virginia,286.0,6.0,37.31,-79.53
"Bland County, Virginia",6280.0,Bland County,Virginia,7.0,0.0,37.13,-81.13
"Botetourt County, Virginia",33419.0,Botetourt County,Virginia,185.0,5.0,37.55,-79.8
"Brunswick County, Virginia",16231.0,Brunswick County,Virginia,197.0,1.0,36.76,-77.86
"Buchanan County, Virginia",21004.0,Buchanan County,Virginia,71.0,0.0,37.27,-82.04
"Buckingham County, Virginia",17148.0,Buckingham County,Virginia,593.0,6.0,37.57,-78.53
"Campbell County, Virginia",54885.0,Campbell County,Virginia,144.0,2.0,37.21,-79.09
"Caroline County, Virginia",30725.0,Caroline County,Virginia,183.0,4.0,38.03,-77.35
"Carroll County, Virginia",29791.0,Carroll County,Virginia,307.0,14.0,36.73,-80.73
"Charles City County, Virginia",6963.0,Charles City County,Virginia,49.0,3.0,37.35,-77.06
"Charlotte County, Virginia",11880.0,Charlotte County,Virginia,50.0,0.0,37.01,-78.66
